sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
8.547;148;;12s;Yes;No;4;0.35007;0.92857;0.00000;0.58241;2.85612;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.6616666666666667;0.3500650945535692;0.9158208422744253;0.928570525;0.6616666666666667;0.3500650945535692;0.9158208422744253;0.928570525;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
8.147;179;;12s;Yes;No;4;0.58417;0.91032;0.00000;0.37049;2.90901;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.5841666666666666;0.6645211426556008;0.9103208951175262;0.7499993;0.5841666666666666;0.6645211426556008;0.9103208951175262;0.7499993;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
7.706;157;;12s;Yes;No;4;0.59964;0.92917;0.00000;0.24363;3.01187;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.9291666666666667;0.6497308213786102;0.5996422232313594;0.8333326000000001;0.9291666666666667;0.6497308213786102;0.5996422232313594;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.719;364;;12s;Yes;No;4;0.37187;0.95238;0.00000;0.59406;2.87205;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.6141666666666666;0.3718686675254122;0.9336368949374793;0.95238005;0.6141666666666666;0.3718686675254122;0.9336368949374793;0.95238005;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
8.414;158;;12s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.933;307;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.964;292;;12s;Yes;No;4;0.47817;0.96250;0.00000;0.40306;2.93364;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.991;389;;12s;Yes;No;4;0.42915;0.94048;0.00000;0.45089;2.91367;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.8958333333333334;0.4291528300621356;0.6482067331217174;0.94047535;0.8958333333333334;0.4291528300621356;0.6482067331217174;0.94047535;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.570;369;;12s;Yes;No;4;0.37187;0.95238;0.00000;0.59406;2.87205;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.6141666666666666;0.3718686675254122;0.9336368949374793;0.95238005;0.6141666666666666;0.3718686675254122;0.9336368949374793;0.95238005;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.227;346;;12s;Yes;No;4;0.52026;0.90476;0.00000;0.41255;2.89612;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.6458333333333334;0.5202556567405768;0.8252650100349793;0.9047611;0.6458333333333334;0.5202556567405768;0.8252650100349793;0.9047611;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
