sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.939;266;;12s;Yes;No;4;0.54583;0.89266;0.00000;0.35870;2.96730;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.755;0.545828846037944;0.8926625450812115;0.773808775;0.755;0.545828846037944;0.8926625450812115;0.773808775;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.762;278;;12s;Yes;No;4;0.20981;0.92076;0.00000;0.68954;2.68628;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.6866666666666666;0.20980637470284774;0.9207641917002912;0.8690467749999999;0.6866666666666666;0.20980637470284774;0.9207641917002912;0.8690467749999999;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
9.619;195;;12s;Yes;No;4;0.59964;0.92917;0.00000;0.24363;3.01187;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.9291666666666667;0.6497308213786102;0.5996422232313594;0.8333326000000001;0.9291666666666667;0.6497308213786102;0.5996422232313594;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.560;385;;12s;Yes;No;4;0.26694;0.98809;0.00000;0.62212;2.77464;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.7466666666666667;0.26693704881905567;0.7729420322375361;0.9880943500000001;0.7466666666666667;0.26693704881905567;0.7729420322375361;0.9880943500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
9.050;176;;12s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.885;278;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.962;285;;12s;Yes;No;4;0.47817;0.96250;0.00000;0.40306;2.93364;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.901;381;;12s;Yes;No;4;0.46466;0.96428;0.00000;0.44422;2.93902;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.7216666666666667;0.46465791148211794;0.7884131566529866;0.9642848500000001;0.7216666666666667;0.46465791148211794;0.7884131566529866;0.9642848500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.906;368;;12s;Yes;No;4;0.36654;0.90422;0.00000;0.55188;2.83778;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.6741666666666667;0.3665418331088243;0.9042174989628375;0.8928562750000001;0.6741666666666667;0.3665418331088243;0.9042174989628375;0.8928562750000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
9.772;328;;12s;Yes;No;4;0.52026;0.90476;0.00000;0.41255;2.89612;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.6458333333333334;0.5202556567405768;0.8252650100349793;0.9047611;0.6458333333333334;0.5202556567405768;0.8252650100349793;0.9047611;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
