sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.430;162;;12s;Yes;No;4;0.59214;0.86191;0.00000;0.30053;2.99013;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.7741666666666667;0.5921410847116175;0.8619140878539074;0.76190405;0.7741666666666667;0.5921410847116175;0.8619140878539074;0.76190405;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.841;148;;12s;Yes;No;4;0.57143;0.83346;0.00000;0.25976;2.97284;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.7375;0.8304493940215574;0.8334609470044917;0.5714280250000001;0.7375;0.8304493940215574;0.8334609470044917;0.5714280250000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.351;109;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.838;129;;12s;Yes;No;4;0.58333;0.75877;0.07486;0.24492;2.81807;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.755;0.7209675705751803;0.7587711996867564;0.58333285;0.755;0.7209675705751803;0.7587711996867564;0.58333285;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.121;103;;12s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.710;114;;12s;Yes;No;4;0.67917;0.79762;0.00000;0.20058;2.99432;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.6791666666666667;0.7408336480570514;0.7767005001446213;0.79761835;0.6791666666666667;0.7408336480570514;0.7767005001446213;0.79761835;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.760;116;;12s;Yes;No;4;0.66845;0.86917;0.00000;0.18003;3.07544;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.8691666666666665;0.6684535901130682;0.7282936928810025;0.8095231;0.8691666666666665;0.6684535901130682;0.7282936928810025;0.8095231;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.922;136;;12s;Yes;No;4;0.49720;0.92857;0.00000;0.38758;2.97734;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.7758333333333333;0.4971985043305238;0.7757342450193954;0.9285706;0.7758333333333333;0.4971985043305238;0.7757342450193954;0.9285706;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.919;161;;12s;Yes;No;4;0.63591;0.84524;0.00000;0.22036;3.03712;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.8150000000000001;0.6359129972646623;0.7409726045145938;0.8452373500000001;0.8150000000000001;0.6359129972646623;0.7409726045145938;0.8452373500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.627;148;;12s;Yes;No;4;0.26694;0.98809;0.00000;0.62212;2.77464;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.7466666666666667;0.26693704881905567;0.7729420322375361;0.9880943500000001;0.7466666666666667;0.26693704881905567;0.7729420322375361;0.9880943500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.825;124;;12s;Yes;No;4;0.68524;0.85714;0.00000;0.19677;3.03723;AgentBuyogMain@40;AgentW@41;Group1@42;Atlas3@43;0.755;0.6852359027985925;0.7398486467626286;0.8571421000000001;0.755;0.6852359027985925;0.7398486467626286;0.8571421000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
