sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.962;190;;12s;Yes;No;4;0.60862;0.85031;0.00000;0.28219;2.97179;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.7866666666666667;0.6086178232668726;0.8503107445423197;0.7261898000000001;0.7866666666666667;0.6086178232668726;0.8503107445423197;0.7261898000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;152;;12s;No;No;2;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.926;123;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;210;;12s;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.542;121;;12s;Yes;No;4;0.67857;0.91209;0.00000;0.13753;3.09242;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.7725;0.9120887338395958;0.7292599480062285;0.6785708500000001;0.7725;0.9120887338395958;0.7292599480062285;0.6785708500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.827;158;;12s;Yes;No;4;0.51190;0.86190;0.05358;0.35736;2.81340;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.6616666666666667;0.7779354135594452;0.8618966303630161;0.511904275;0.6616666666666667;0.7779354135594452;0.8618966303630161;0.511904275;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.833;140;;12s;Yes;No;4;0.58505;0.78571;0.05877;0.35744;2.73769;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.595;0.5850525701993788;0.7719269225810125;0.7857136;0.595;0.5850525701993788;0.7719269225810125;0.7857136;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.812;199;;12s;Yes;No;4;0.44818;1.00000;0.00000;0.47954;2.95736;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.906;172;;12s;Yes;No;4;0.63591;0.84524;0.00000;0.22036;3.03712;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.8150000000000001;0.6359129972646623;0.7409726045145938;0.8452373500000001;0.8150000000000001;0.6359129972646623;0.7409726045145938;0.8452373500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.339;176;;12s;Yes;No;4;0.44818;1.00000;0.00000;0.47954;2.95736;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
