sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.941;261;;12s;Yes;No;4;0.57034;0.84410;0.00000;0.30631;2.97420;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.8216666666666667;0.5703375117397745;0.8440980351908535;0.7380945250000001;0.8216666666666667;0.5703375117397745;0.8440980351908535;0.7380945250000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
9.681;229;;12s;Yes;No;4;0.60714;0.84506;0.00000;0.24624;2.99118;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.7250000000000001;0.813972655466302;0.8450642903160794;0.607142275;0.7250000000000001;0.813972655466302;0.8450642903160794;0.607142275;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
9.886;240;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;395;;12s;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
9.067;215;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.899;347;;12s;Yes;No;4;0.61583;0.76465;0.00000;0.23386;2.84116;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.6158333333333332;0.7646451572587676;0.7106835010570632;0.74999935;0.6158333333333332;0.7646451572587676;0.7106835010570632;0.74999935;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.620;291;;12s;Yes;No;4;0.61944;0.88095;0.00000;0.25220;3.05546;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.8024999999999999;0.6194362587094071;0.7525759478261815;0.8809516000000001;0.8024999999999999;0.6194362587094071;0.7525759478261815;0.8809516000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.900;413;;12s;Yes;No;4;0.47269;0.96428;0.00000;0.44913;2.97044;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.7091666666666666;0.4726898386286933;0.8242987549097534;0.9642848500000001;0.7091666666666666;0.4726898386286933;0.8242987549097534;0.9642848500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.948;449;;12s;Yes;No;4;0.68524;0.85714;0.00000;0.19677;3.03723;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.755;0.6852359027985925;0.7398486467626286;0.8571421000000001;0.755;0.6852359027985925;0.7398486467626286;0.8571421000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
9.696;350;;12s;Yes;No;4;0.49720;0.92857;0.00000;0.38758;2.97734;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.7758333333333333;0.4971985043305238;0.7757342450193954;0.9285706;0.7758333333333333;0.4971985043305238;0.7757342450193954;0.9285706;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
