sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.797;169;;12s;Yes;No;4;0.21784;0.86446;0.00000;0.65027;2.69337;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.7658333333333333;0.21783830184942304;0.864464119602208;0.845237275;0.7658333333333333;0.21783830184942304;0.864464119602208;0.845237275;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.931;136;;12s;Yes;No;4;0.60714;0.84506;0.00000;0.24624;2.99118;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.7250000000000001;0.813972655466302;0.8450642903160794;0.607142275;0.7250000000000001;0.813972655466302;0.8450642903160794;0.607142275;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.515;110;;12s;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.846;139;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.441;123;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;125;;12s;No;No;2;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.760;117;;12s;Yes;No;4;0.49720;0.92857;0.00000;0.38758;2.97734;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.7758333333333333;0.4971985043305238;0.7757342450193954;0.9285706;0.7758333333333333;0.4971985043305238;0.7757342450193954;0.9285706;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;169;;12s;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
9.909;123;;12s;Yes;No;4;0.49465;0.97500;0.00000;0.38807;2.91530;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.975;0.49464690002105177;0.6123211348649507;0.8333326000000001;0.975;0.49464690002105177;0.6123211348649507;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.661;123;;12s;Yes;No;4;0.44818;1.00000;0.00000;0.47954;2.95736;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
