sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.803;150;;12s;Yes;No;4;0.59214;0.86191;0.00000;0.30053;2.99013;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.7741666666666667;0.5921410847116175;0.8619140878539074;0.76190405;0.7741666666666667;0.5921410847116175;0.8619140878539074;0.76190405;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.909;115;;12s;Yes;No;4;0.69167;0.76510;0.00000;0.17747;2.97598;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.6916666666666667;0.7573103866123065;0.7650971568330336;0.7619041;0.6916666666666667;0.7573103866123065;0.7650971568330336;0.7619041;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.297;97;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;187;;12s;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.427;100;;12s;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.746;121;;12s;Yes;No;4;0.57064;0.86726;0.00000;0.34830;2.95433;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.6950000000000001;0.5706430858700438;0.8672563323840673;0.8214277750000001;0.6950000000000001;0.5706430858700438;0.8672563323840673;0.8214277750000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.817;115;;12s;Yes;No;4;0.64394;0.84524;0.00000;0.22352;3.06854;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.8024999999999999;0.6439449244112376;0.7768582027713605;0.8452373500000001;0.8024999999999999;0.6439449244112376;0.7768582027713605;0.8452373500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;127;;12s;No;No;3;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.013;109;;12s;Yes;No;4;0.49465;0.97500;0.00000;0.38807;2.91530;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.975;0.49464690002105177;0.6123211348649507;0.8333326000000001;0.975;0.49464690002105177;0.6123211348649507;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.943;131;;12s;Yes;No;4;0.26694;0.98809;0.00000;0.62212;2.77464;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.7466666666666667;0.26693704881905567;0.7729420322375361;0.9880943500000001;0.7466666666666667;0.26693704881905567;0.7729420322375361;0.9880943500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.771;131;;12s;Yes;No;4;0.56927;0.83333;0.00000;0.31853;2.91609;AgentBuyogMain@40;AgentW@41;Group1@42;Atlas3@43;0.7125;0.5692729881442378;0.8009827550898003;0.8333326;0.7125;0.5692729881442378;0.8009827550898003;0.8333326;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;118;;12s;No;No;2;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@44;AgentBuyogMain@45;Group1@46;Atlas3@47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;149;;12s;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;Group1@48;Atlas3@49;AgentW@50;AgentBuyogMain@51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.836;128;;12s;Yes;No;4;0.69167;0.76510;0.00000;0.17747;2.97598;Atlas3@52;Group1@53;AgentW@54;AgentBuyogMain@55;0.6916666666666667;0.7573103866123065;0.7650971568330336;0.7619041;0.6916666666666667;0.7573103866123065;0.7650971568330336;0.7619041;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.926;131;;12s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;AgentBuyogMain@56;Group1@57;AgentW@58;Atlas3@59;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.249;115;;12s;Yes;No;4;0.59524;0.85225;0.00000;0.27385;2.98877;AgentW@60;Group1@61;AgentBuyogMain@62;Atlas3@63;0.69;0.8522529669934003;0.8512769996675457;0.59523755;0.69;0.8522529669934003;0.8512769996675457;0.59523755;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;120;;12s;No;No;3;0.00000;0.00000;1.36280;1.58071;0.00000;Group1@64;AgentBuyogMain@65;AgentW@66;Atlas3@67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.723;111;;12s;Yes;No;4;0.67917;0.79762;0.00000;0.20058;2.99432;Atlas3@68;AgentBuyogMain@69;AgentW@70;Group1@71;0.6791666666666667;0.7408336480570514;0.7767005001446213;0.79761835;0.6791666666666667;0.7408336480570514;0.7767005001446213;0.79761835;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.121;108;;12s;Yes;No;4;0.47817;0.96250;0.00000;0.40306;2.93364;AgentBuyogMain@72;Atlas3@73;AgentW@74;Group1@75;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.040;111;;12s;Yes;No;4;0.42089;0.90935;0.00000;0.50333;2.89203;AgentW@76;Atlas3@77;AgentBuyogMain@78;Group1@79;0.6808333333333333;0.4208859989290732;0.9093546399923003;0.88095155;0.6808333333333333;0.4208859989290732;0.9093546399923003;0.88095155;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.784;139;;12s;Yes;No;4;0.26818;0.80428;0.09547;0.58422;2.59746;Group1@80;AgentW@81;AgentBuyogMain@82;Atlas3@83;0.775;0.2681793500684224;0.804283425383168;0.7499993;0.775;0.2681793500684224;0.804283425383168;0.7499993;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.150;113;;12s;Yes;No;4;0.47269;0.96428;0.00000;0.44913;2.97044;Atlas3@84;AgentW@85;AgentBuyogMain@86;Group1@87;0.7091666666666666;0.4726898386286933;0.8242987549097534;0.9642848500000001;0.7091666666666666;0.4726898386286933;0.8242987549097534;0.9642848500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.753;117;;12s;Yes;No;4;0.59964;0.92917;0.00000;0.24363;3.01187;AgentBuyogMain@88;AgentW@89;Atlas3@90;Group1@91;0.9291666666666667;0.6497308213786102;0.5996422232313594;0.8333326000000001;0.9291666666666667;0.6497308213786102;0.5996422232313594;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.808;115;;12s;Yes;No;4;0.69151;0.78571;0.00000;0.19232;2.99422;AgentW@92;AgentBuyogMain@93;Atlas3@94;Group1@95;0.7391666666666666;0.6915107425231212;0.7778244578965865;0.7857136;0.7391666666666666;0.6915107425231212;0.7778244578965865;0.7857136;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
