sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
59.553;1050;;60s;Yes;No;4;0.53571;0.87971;0.00000;0.37191;2.82933;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.6141666666666666;0.7997389865312883;0.8797126830260701;0.5357138;0.6141666666666666;0.7997389865312883;0.8797126830260701;0.5357138;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
30.559;594;;60s;Yes;No;4;0.39638;0.95792;0.00000;0.57518;2.88513;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.6141666666666666;0.39637733322724267;0.9579191498826582;0.9166658000000001;0.6141666666666666;0.39637733322724267;0.9579191498826582;0.9166658000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.886;1126;;60s;Yes;No;4;0.47817;0.96250;0.00000;0.40306;2.93364;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
44.168;1106;;60s;Yes;No;4;0.37187;0.95238;0.00000;0.59406;2.87205;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.6141666666666666;0.3718686675254122;0.9336368949374793;0.95238005;0.6141666666666666;0.3718686675254122;0.9336368949374793;0.95238005;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.561;1083;;60s;Yes;No;4;0.63095;0.86288;0.00000;0.26596;3.00711;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.6775;0.8357762284381451;0.8628803429791334;0.6309518000000001;0.6775;0.8357762284381451;0.8628803429791334;0.6309518000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.870;1086;;60s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.755;1083;;60s;Yes;No;4;0.68493;0.88167;0.00000;0.16221;3.05710;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.8816666666666667;0.6849303286683233;0.7166903495694148;0.7738088500000001;0.8816666666666667;0.6849303286683233;0.7166903495694148;0.7738088500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.852;1387;;60s;Yes;No;4;0.66876;0.89286;0.00000;0.23337;3.05557;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
52.174;1221;;60s;Yes;No;4;0.38835;0.92203;0.00000;0.56187;2.85371;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.6266666666666666;0.38834540608066737;0.9220335516258915;0.9166658000000001;0.6266666666666666;0.38834540608066737;0.9220335516258915;0.9166658000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
39.236;979;;60s;Yes;No;4;0.66876;0.89286;0.00000;0.23337;3.05557;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.659;1331;;60s;Yes;No;4;0.58804;0.94167;0.00000;0.23543;2.99353;AgentBuyogMain@40;AgentW@41;Group1@42;Atlas3@43;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
37.728;945;;60s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;AgentW@44;AgentBuyogMain@45;Group1@46;Atlas3@47;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.847;1344;;60s;Yes;No;4;0.66876;0.89286;0.00000;0.23337;3.05557;Group1@48;Atlas3@49;AgentW@50;AgentBuyogMain@51;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
36.752;967;;60s;Yes;No;4;0.44818;1.00000;0.00000;0.47954;2.95736;Atlas3@52;Group1@53;AgentW@54;AgentBuyogMain@55;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.923;1314;;60s;Yes;No;4;0.28889;0.92083;0.00000;0.57011;2.74383;AgentBuyogMain@56;Group1@57;AgentW@58;Atlas3@59;0.9208333333333333;0.2888941102114142;0.6531500825475833;0.8809516;0.9208333333333333;0.2888941102114142;0.6531500825475833;0.8809516;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
49.233;1165;;60s;Yes;No;4;0.43241;1.00000;0.00000;0.61429;2.64610;AgentW@60;Group1@61;AgentBuyogMain@62;Atlas3@63;0.48749999999999993;0.43241457513409964;0.9999999999999999;0.7261898;0.48749999999999993;0.43241457513409964;0.9999999999999999;0.7261898;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
45.267;1054;;60s;Yes;No;4;0.53571;0.98352;0.00000;0.35325;2.76230;Group1@64;AgentBuyogMain@65;AgentW@66;Atlas3@67;0.6458333333333333;0.9835232614447449;0.5972259498311124;0.53571385;0.6458333333333333;0.9835232614447449;0.5972259498311124;0.53571385;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.923;1268;;60s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Atlas3@68;AgentBuyogMain@69;AgentW@70;Group1@71;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
42.553;1056;;60s;Yes;No;4;0.45366;0.90476;0.00000;0.41353;2.92674;AgentBuyogMain@72;Atlas3@73;AgentW@74;Group1@75;0.8958333333333334;0.4536614957639661;0.6724889880668964;0.9047611;0.8958333333333334;0.4536614957639661;0.6724889880668964;0.9047611;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.525;1333;;60s;Yes;No;4;0.63095;0.87556;0.00000;0.29644;2.91054;AgentW@76;Atlas3@77;AgentBuyogMain@78;Group1@79;0.7233333333333333;0.6806923070805868;0.8755592546127247;0.6309518000000001;0.7233333333333333;0.6806923070805868;0.8755592546127247;0.6309518000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
43.572;1064;;60s;Yes;No;4;0.63971;0.93573;0.00000;0.36831;2.92198;Group1@80;AgentW@81;AgentBuyogMain@82;Atlas3@83;0.6441666666666667;0.6397069028235012;0.9357271078146704;0.7023803;0.6441666666666667;0.6397069028235012;0.9357271078146704;0.7023803;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.441;1328;;60s;Yes;No;4;0.69048;0.82603;0.00000;0.17950;3.05002;Atlas3@84;AgentW@85;AgentBuyogMain@86;Group1@87;0.7533333333333334;0.7801784831796863;0.8260284895971407;0.6904755500000002;0.7533333333333334;0.7801784831796863;0.8260284895971407;0.6904755500000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
42.956;1036;;60s;Yes;No;4;0.58804;0.94167;0.00000;0.23543;2.99353;AgentBuyogMain@88;AgentW@89;Atlas3@90;Group1@91;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
37.544;954;;60s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;AgentW@92;AgentBuyogMain@93;Atlas3@94;Group1@95;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
