sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
59.580;1050;;60s;Yes;No;4;0.53571;0.87971;0.00000;0.37191;2.82933;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.6141666666666666;0.7997389865312883;0.8797126830260701;0.5357138;0.6141666666666666;0.7997389865312883;0.8797126830260701;0.5357138;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
30.300;615;;60s;Yes;No;4;0.44394;0.95889;0.00000;0.55678;2.81080;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.5508333333333333;0.4439431513391262;0.9588854050078842;0.85714205;0.5508333333333333;0.4439431513391262;0.9588854050078842;0.85714205;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.819;1118;;60s;Yes;No;4;0.40186;0.86750;0.00000;0.44510;2.84833;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.8675;0.40185765606434604;0.7575448731494433;0.8214278;0.8675;0.40185765606434604;0.7575448731494433;0.8214278;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
32.033;876;;60s;Yes;No;4;0.42915;0.94048;0.00000;0.45089;2.91367;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.8958333333333334;0.4291528300621356;0.6482067331217174;0.94047535;0.8958333333333334;0.4291528300621356;0.6482067331217174;0.94047535;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.638;1119;;60s;Yes;No;4;0.53571;0.87971;0.00000;0.37191;2.82933;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.6141666666666666;0.7997389865312883;0.8797126830260701;0.5357138;0.6141666666666666;0.7997389865312883;0.8797126830260701;0.5357138;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
60.000;1123;;60s;No;No;3;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.655;1107;;60s;Yes;No;4;0.68493;0.88167;0.00000;0.16221;3.05710;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.8816666666666667;0.6849303286683233;0.7166903495694148;0.7738088500000001;0.8816666666666667;0.6849303286683233;0.7166903495694148;0.7738088500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.811;1339;;60s;Yes;No;4;0.66876;0.89286;0.00000;0.23337;3.05557;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
55.252;1207;;60s;Yes;No;4;0.37187;0.95238;0.00000;0.59406;2.87205;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.6141666666666666;0.3718686675254122;0.9336368949374793;0.95238005;0.6141666666666666;0.3718686675254122;0.9336368949374793;0.95238005;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
40.921;1028;;60s;Yes;No;4;0.68524;0.85714;0.00000;0.19677;3.03723;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.755;0.6852359027985925;0.7398486467626286;0.8571421000000001;0.755;0.6852359027985925;0.7398486467626286;0.8571421000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.586;1331;;60s;Yes;No;4;0.58804;0.94167;0.00000;0.23543;2.99353;AgentBuyogMain@40;AgentW@41;Group1@42;Atlas3@43;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
36.295;912;;60s;Yes;No;4;0.62639;0.88030;0.00000;0.13106;2.98217;AgentW@44;AgentBuyogMain@45;Group1@46;Atlas3@47;0.7850000000000001;0.8803024977828533;0.6263910955366777;0.6904756000000001;0.7850000000000001;0.8803024977828533;0.6263910955366777;0.6904756000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.755;1306;;60s;Yes;No;4;0.66876;0.89286;0.00000;0.23337;3.05557;Group1@48;Atlas3@49;AgentW@50;AgentBuyogMain@51;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
36.046;922;;60s;Yes;No;4;0.44818;1.00000;0.00000;0.47954;2.95736;Atlas3@52;Group1@53;AgentW@54;AgentBuyogMain@55;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.993;1329;;60s;Yes;No;4;0.47014;0.90833;0.00000;0.39115;2.90840;AgentBuyogMain@56;Group1@57;AgentW@58;Atlas3@59;0.9083333333333333;0.4701382343192213;0.6608856447553086;0.8690468500000001;0.9083333333333333;0.4701382343192213;0.6608856447553086;0.8690468500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
49.185;1141;;60s;Yes;No;4;0.43241;1.00000;0.00000;0.61429;2.64610;AgentW@60;Group1@61;AgentBuyogMain@62;Atlas3@63;0.48749999999999993;0.43241457513409964;0.9999999999999999;0.7261898;0.48749999999999993;0.43241457513409964;0.9999999999999999;0.7261898;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
45.826;1095;;60s;Yes;No;4;0.53571;0.98352;0.00000;0.35325;2.76230;Group1@64;AgentBuyogMain@65;AgentW@66;Atlas3@67;0.6458333333333333;0.9835232614447449;0.5972259498311124;0.53571385;0.6458333333333333;0.9835232614447449;0.5972259498311124;0.53571385;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.995;1306;;60s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Atlas3@68;AgentBuyogMain@69;AgentW@70;Group1@71;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
45.476;1111;;60s;Yes;No;4;0.58804;0.94167;0.00000;0.23543;2.99353;AgentBuyogMain@72;Atlas3@73;AgentW@74;Group1@75;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
56.822;1227;;60s;Yes;No;4;0.63095;0.86288;0.00000;0.26596;3.00711;AgentW@76;Atlas3@77;AgentBuyogMain@78;Group1@79;0.6775;0.8357762284381451;0.8628803429791334;0.6309518000000001;0.6775;0.8357762284381451;0.8628803429791334;0.6309518000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
46.003;1078;;60s;Yes;No;4;0.63971;0.93573;0.00000;0.36831;2.92198;Group1@80;AgentW@81;AgentBuyogMain@82;Atlas3@83;0.6441666666666667;0.6397069028235012;0.9357271078146704;0.7023803;0.6441666666666667;0.6397069028235012;0.9357271078146704;0.7023803;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
59.481;1328;;60s;Yes;No;4;0.54583;0.89266;0.00000;0.35870;2.96730;Atlas3@84;AgentW@85;AgentBuyogMain@86;Group1@87;0.755;0.545828846037944;0.8926625450812115;0.773808775;0.755;0.545828846037944;0.8926625450812115;0.773808775;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
42.581;1083;;60s;Yes;No;4;0.58804;0.94167;0.00000;0.23543;2.99353;AgentBuyogMain@88;AgentW@89;Atlas3@90;Group1@91;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
