sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.915;285;;12s;Yes;No;4;0.47817;0.96250;0.00000;0.40306;2.93364;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.944;291;;12s;Yes;No;4;0.54762;0.97619;0.00000;0.30199;2.85750;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.7216666666666667;0.9761884907982836;0.6120294061545479;0.5476186000000001;0.7216666666666667;0.9761884907982836;0.6120294061545479;0.5476186000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.895;261;;12s;Yes;No;4;0.50000;1.00000;0.00000;0.38222;2.74396;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.6583333333333333;1.0;0.5856226065195247;0.49999960000000004;0.6583333333333333;1.0;0.5856226065195247;0.49999960000000004;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.971;465;;12s;Yes;No;4;0.40476;0.96396;0.12109;0.46891;2.56618;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.595;0.9639627580931429;0.6024549465664614;0.4047616;0.595;0.9639627580931429;0.6024549465664614;0.4047616;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.929;339;;12s;Yes;No;4;0.46849;0.96667;0.04976;0.41797;2.82915;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.9666666666666668;0.46848669727080305;0.5725677555043213;0.8214278500000001;0.9666666666666668;0.46848669727080305;0.5725677555043213;0.8214278500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.955;302;;12s;Yes;No;4;0.43241;1.00000;0.00000;0.61429;2.64610;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.48749999999999993;0.43241457513409964;0.9999999999999999;0.7261898;0.48749999999999993;0.43241457513409964;0.9999999999999999;0.7261898;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;334;;12s;No;No;2;0.00000;0.00000;1.36280;1.58071;0.00000;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;384;;12s;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.908;411;;12s;Yes;No;4;0.29693;1.00000;0.00000;0.58337;2.75092;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;1.0;0.2969260373579895;0.5968500104495003;0.8571421;1.0;0.2969260373579895;0.5968500104495003;0.8571421;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;415;;12s;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
