sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.621;274;;12s;Yes;No;4;0.57034;0.84410;0.00000;0.30631;2.97420;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.8216666666666667;0.5703375117397745;0.8440980351908535;0.7380945250000001;0.8216666666666667;0.5703375117397745;0.8440980351908535;0.7380945250000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.927;281;;12s;Yes;No;4;0.57143;0.83346;0.00000;0.25976;2.97284;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.7375;0.8304493940215574;0.8334609470044917;0.5714280250000001;0.7375;0.8304493940215574;0.8334609470044917;0.5714280250000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.901;309;;12s;Yes;No;4;0.61329;0.87833;0.00000;0.15965;2.93228;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.8783333333333334;0.7382820437475793;0.6132873899901766;0.7023803500000001;0.8783333333333334;0.7382820437475793;0.6132873899901766;0.7023803500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.963;452;;12s;Yes;No;4;0.61329;0.87833;0.00000;0.15965;2.93228;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.8783333333333334;0.7382820437475793;0.6132873899901766;0.7023803500000001;0.8783333333333334;0.7382820437475793;0.6132873899901766;0.7023803500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.737;333;;12s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;343;;12s;No;No;3;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;336;;12s;No;No;2;0.00000;0.00000;1.36280;1.58071;0.00000;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.938;425;;12s;Yes;No;4;0.44818;1.00000;0.00000;0.47954;2.95736;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.350;366;;12s;Yes;No;4;0.49465;0.97500;0.00000;0.38807;2.91530;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.975;0.49464690002105177;0.6123211348649507;0.8333326000000001;0.975;0.49464690002105177;0.6123211348649507;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.654;410;;12s;Yes;No;4;0.44818;1.00000;0.00000;0.47954;2.95736;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.963;421;;12s;Yes;No;4;0.68524;0.85714;0.00000;0.19677;3.03723;AgentBuyogMain@40;AgentW@41;Group1@42;Atlas3@43;0.755;0.6852359027985925;0.7398486467626286;0.8571421000000001;0.755;0.6852359027985925;0.7398486467626286;0.8571421000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
