sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
12.000;301;;12s;No;No;2;0.00000;0.00000;1.36280;1.58071;0.00000;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;292;;12s;No;No;2;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.325;235;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.945;412;;12s;Yes;No;4;0.45600;0.81500;0.11223;0.29427;2.66341;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.8150000000000002;0.7376420875390144;0.4560048817446555;0.65476135;0.8150000000000002;0.7376420875390144;0.4560048817446555;0.65476135;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.746;338;;12s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;328;;12s;No;No;2;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.936;309;;12s;Yes;No;4;0.66845;0.86917;0.00000;0.18003;3.07544;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.8691666666666665;0.6684535901130682;0.7282936928810025;0.8095231;0.8691666666666665;0.6684535901130682;0.7282936928810025;0.8095231;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.904;398;;12s;Yes;No;4;0.47269;0.96428;0.00000;0.44913;2.97044;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.7091666666666666;0.4726898386286933;0.8242987549097534;0.9642848500000001;0.7091666666666666;0.4726898386286933;0.8242987549097534;0.9642848500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
9.798;355;;12s;Yes;No;4;0.49465;0.97500;0.00000;0.38807;2.91530;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.975;0.49464690002105177;0.6123211348649507;0.8333326000000001;0.975;0.49464690002105177;0.6123211348649507;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.634;401;;12s;Yes;No;4;0.44818;1.00000;0.00000;0.47954;2.95736;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.941;400;;12s;Yes;No;4;0.67857;0.91209;0.00000;0.13753;3.09242;AgentBuyogMain@40;AgentW@41;Group1@42;Atlas3@43;0.7725;0.9120887338395958;0.7292599480062285;0.6785708500000001;0.7725;0.9120887338395958;0.7292599480062285;0.6785708500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.932;429;;12s;Yes;No;4;0.67857;0.91209;0.00000;0.13753;3.09242;AgentW@44;AgentBuyogMain@45;Group1@46;Atlas3@47;0.7725;0.9120887338395958;0.7292599480062285;0.6785708500000001;0.7725;0.9120887338395958;0.7292599480062285;0.6785708500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.735;426;;12s;Yes;No;4;0.51368;0.89286;0.00000;0.35572;2.95900;Group1@48;Atlas3@49;AgentW@50;AgentBuyogMain@51;0.7883333333333333;0.5136752428857789;0.7641309017078076;0.8928563500000001;0.7883333333333333;0.5136752428857789;0.7641309017078076;0.8928563500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;408;;12s;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@52;Group1@53;AgentW@54;AgentBuyogMain@55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;416;;12s;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentBuyogMain@56;Group1@57;AgentW@58;Atlas3@59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.438;377;;12s;Yes;No;4;0.59524;0.85225;0.00000;0.27385;2.98877;AgentW@60;Group1@61;AgentBuyogMain@62;Atlas3@63;0.69;0.8522529669934003;0.8512769996675457;0.59523755;0.69;0.8522529669934003;0.8512769996675457;0.59523755;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.953;434;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;Group1@64;AgentBuyogMain@65;AgentW@66;Atlas3@67;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.965;418;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;Atlas3@68;AgentBuyogMain@69;AgentW@70;Group1@71;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.303;441;;12s;Yes;No;4;0.47817;0.96250;0.00000;0.40306;2.93364;AgentBuyogMain@72;Atlas3@73;AgentW@74;Group1@75;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;400;;12s;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@76;Atlas3@77;AgentBuyogMain@78;Group1@79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.999;407;;12s;Yes;No;4;0.48917;0.92857;0.00000;0.41460;2.95210;Group1@80;AgentW@81;AgentBuyogMain@82;Atlas3@83;0.7216666666666667;0.4891665771839484;0.8126954115981656;0.9285706;0.7216666666666667;0.4891665771839484;0.8126954115981656;0.9285706;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.929;378;;12s;Yes;No;4;0.35007;0.92857;0.00000;0.58241;2.85612;Atlas3@84;AgentW@85;AgentBuyogMain@86;Group1@87;0.6616666666666667;0.3500650945535692;0.9158208422744253;0.928570525;0.6616666666666667;0.3500650945535692;0.9158208422744253;0.928570525;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
