sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.842;279;;12s;Yes;No;4;0.39908;0.89154;0.00000;0.49808;2.87610;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.7283333333333334;0.3990824259572302;0.8915385873292463;0.857142025;0.7283333333333334;0.3990824259572302;0.8915385873292463;0.857142025;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;257;;12s;No;No;2;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.910;288;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.936;396;;12s;Yes;No;4;0.58333;0.75877;0.07486;0.24492;2.81807;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.755;0.7209675705751803;0.7587711996867564;0.58333285;0.755;0.7209675705751803;0.7587711996867564;0.58333285;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.431;293;;12s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.932;300;;12s;Yes;No;4;0.58333;0.87605;0.00000;0.23536;2.91464;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.7091666666666666;0.8760514919327387;0.7460922880531652;0.5833328500000001;0.7091666666666666;0.8760514919327387;0.7460922880531652;0.5833328500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.951;283;;12s;Yes;No;4;0.66845;0.86917;0.00000;0.18003;3.07544;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.8691666666666665;0.6684535901130682;0.7282936928810025;0.8095231;0.8691666666666665;0.6684535901130682;0.7282936928810025;0.8095231;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;374;;12s;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
9.755;346;;12s;Yes;No;4;0.59964;0.92917;0.00000;0.24363;3.01187;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.9291666666666667;0.6497308213786102;0.5996422232313594;0.8333326000000001;0.9291666666666667;0.6497308213786102;0.5996422232313594;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.420;357;;12s;Yes;No;4;0.36654;0.90422;0.00000;0.55188;2.83778;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.6741666666666667;0.3665418331088243;0.9042174989628375;0.8928562750000001;0.6741666666666667;0.3665418331088243;0.9042174989628375;0.8928562750000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
