sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.925;276;;12s;Yes;No;4;0.58124;0.81737;0.00000;0.30311;2.91099;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.7266666666666667;0.581239298225696;0.8173739561962725;0.785713575;0.7266666666666667;0.581239298225696;0.8173739561962725;0.785713575;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.928;305;;12s;Yes;No;4;0.57143;0.83346;0.00000;0.25976;2.97284;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.7375;0.8304493940215574;0.8334609470044917;0.5714280250000001;0.7375;0.8304493940215574;0.8334609470044917;0.5714280250000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.924;290;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.954;476;;12s;Yes;No;4;0.58333;0.75877;0.07486;0.24492;2.81807;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.755;0.7209675705751803;0.7587711996867564;0.58333285;0.755;0.7209675705751803;0.7587711996867564;0.58333285;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.539;295;;12s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.923;291;;12s;Yes;No;4;0.63591;0.84524;0.00000;0.22036;3.03712;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.8150000000000001;0.6359129972646623;0.7409726045145938;0.8452373500000001;0.8150000000000001;0.6359129972646623;0.7409726045145938;0.8452373500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;289;;12s;No;No;2;0.00000;0.00000;1.36280;1.58071;0.00000;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.871;424;;12s;Yes;No;4;0.44818;1.00000;0.00000;0.47954;2.95736;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.434;360;;12s;Yes;No;4;0.44563;0.90833;0.00000;0.42719;2.89533;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.9083333333333333;0.4456295686173908;0.6366033898101296;0.9047611000000001;0.9083333333333333;0.4456295686173908;0.6366033898101296;0.9047611000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.437;406;;12s;Yes;No;4;0.44818;1.00000;0.00000;0.47954;2.95736;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.948;398;;12s;Yes;No;4;0.48752;0.88095;0.04976;0.37319;2.87284;AgentBuyogMain@40;AgentW@41;Group1@42;Atlas3@43;0.78;0.4875150401355302;0.7243775223471781;0.8809516000000002;0.78;0.4875150401355302;0.7243775223471781;0.8809516000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.897;424;;12s;Yes;No;4;0.67857;0.91209;0.00000;0.13753;3.09242;AgentW@44;AgentBuyogMain@45;Group1@46;Atlas3@47;0.7725;0.9120887338395958;0.7292599480062285;0.6785708500000001;0.7725;0.9120887338395958;0.7292599480062285;0.6785708500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.935;439;;12s;Yes;No;4;0.47817;0.96250;0.00000;0.40306;2.93364;Group1@48;Atlas3@49;AgentW@50;AgentBuyogMain@51;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.000;414;;12s;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@52;Group1@53;AgentW@54;AgentBuyogMain@55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.093;391;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;AgentBuyogMain@56;Group1@57;AgentW@58;Atlas3@59;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.019;383;;12s;Yes;No;4;0.59524;0.85225;0.00000;0.27385;2.98877;AgentW@60;Group1@61;AgentBuyogMain@62;Atlas3@63;0.69;0.8522529669934003;0.8512769996675457;0.59523755;0.69;0.8522529669934003;0.8512769996675457;0.59523755;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.945;414;;12s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Group1@64;AgentBuyogMain@65;AgentW@66;Atlas3@67;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.291;408;;12s;Yes;No;4;0.67917;0.79762;0.00000;0.20058;2.99432;Atlas3@68;AgentBuyogMain@69;AgentW@70;Group1@71;0.6791666666666667;0.7408336480570514;0.7767005001446213;0.79761835;0.6791666666666667;0.7408336480570514;0.7767005001446213;0.79761835;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.228;395;;12s;Yes;No;4;0.49465;0.97500;0.00000;0.38807;2.91530;AgentBuyogMain@72;Atlas3@73;AgentW@74;Group1@75;0.975;0.49464690002105177;0.6123211348649507;0.8333326000000001;0.975;0.49464690002105177;0.6123211348649507;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.168;360;;12s;Yes;No;4;0.54476;0.86905;0.00000;0.39182;2.90919;AgentW@76;Atlas3@77;AgentBuyogMain@78;Group1@79;0.6458333333333334;0.5447643224424074;0.8495472649801583;0.8690468499999999;0.6458333333333334;0.5447643224424074;0.8495472649801583;0.8690468499999999;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.733;411;;12s;Yes;No;4;0.39383;0.82143;0.00000;0.45831;2.82309;Group1@80;AgentW@81;AgentBuyogMain@82;Atlas3@83;0.8133333333333334;0.3938257289177707;0.7945060397282135;0.8214278000000002;0.8133333333333334;0.3938257289177707;0.7945060397282135;0.8214278000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
