sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.347;281;;12s;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;AgentBuyogMain@40;AgentW@41;Group1@42;Atlas3@43;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.551;267;;12s;Yes;No;4;0.53571;0.87971;0.00000;0.37191;2.82933;AgentW@44;AgentBuyogMain@45;Group1@46;Atlas3@47;0.6141666666666666;0.7997389865312883;0.8797126830260701;0.5357138;0.6141666666666666;0.7997389865312883;0.8797126830260701;0.5357138;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.919;292;;12s;Yes;No;4;0.49720;0.92857;0.00000;0.38758;2.97734;Group1@48;Atlas3@49;AgentW@50;AgentBuyogMain@51;0.7758333333333333;0.4971985043305238;0.7757342450193954;0.9285706;0.7758333333333333;0.4971985043305238;0.7757342450193954;0.9285706;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.944;311;;12s;Yes;No;4;0.68524;0.85714;0.00000;0.19677;3.03723;Atlas3@52;Group1@53;AgentW@54;AgentBuyogMain@55;0.755;0.6852359027985925;0.7398486467626286;0.8571421000000001;0.755;0.6852359027985925;0.7398486467626286;0.8571421000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.957;281;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;AgentBuyogMain@56;Group1@57;AgentW@58;Atlas3@59;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.661;244;;12s;Yes;No;4;0.43241;1.00000;0.00000;0.61429;2.64610;AgentW@60;Group1@61;AgentBuyogMain@62;Atlas3@63;0.48749999999999993;0.43241457513409964;0.9999999999999999;0.7261898;0.48749999999999993;0.43241457513409964;0.9999999999999999;0.7261898;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.343;281;;12s;Yes;No;4;0.50000;1.00000;0.00000;0.38222;2.74396;Group1@64;AgentBuyogMain@65;AgentW@66;Atlas3@67;0.6583333333333333;1.0;0.5856226065195247;0.49999960000000004;0.6583333333333333;1.0;0.5856226065195247;0.49999960000000004;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.163;275;;12s;Yes;No;4;0.67857;0.91209;0.00000;0.13753;3.09242;Atlas3@68;AgentBuyogMain@69;AgentW@70;Group1@71;0.7725;0.9120887338395958;0.7292599480062285;0.6785708500000001;0.7725;0.9120887338395958;0.7292599480062285;0.6785708500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.202;260;;12s;Yes;No;4;0.47817;0.96250;0.00000;0.40306;2.93364;AgentBuyogMain@72;Atlas3@73;AgentW@74;Group1@75;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.972;337;;12s;Yes;No;4;0.40287;0.89114;0.00000;0.48662;2.80031;AgentW@76;Atlas3@77;AgentBuyogMain@78;Group1@79;0.7325;0.40286503345723523;0.8911396922249524;0.7738088000000001;0.7325;0.40286503345723523;0.8911396922249524;0.7738088000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.969;338;;12s;Yes;No;4;0.42089;0.90935;0.00000;0.50333;2.89203;Group1@80;AgentW@81;AgentBuyogMain@82;Atlas3@83;0.6808333333333333;0.4208859989290732;0.9093546399923003;0.88095155;0.6808333333333333;0.4208859989290732;0.9093546399923003;0.88095155;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.275;340;;12s;Yes;No;4;0.54476;0.86905;0.00000;0.39182;2.90919;Atlas3@84;AgentW@85;AgentBuyogMain@86;Group1@87;0.6458333333333334;0.5447643224424074;0.8495472649801583;0.8690468499999999;0.6458333333333334;0.5447643224424074;0.8495472649801583;0.8690468499999999;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.920;391;;12s;Yes;No;4;0.47014;0.90833;0.00000;0.39115;2.90840;AgentBuyogMain@88;AgentW@89;Atlas3@90;Group1@91;0.9083333333333333;0.4701382343192213;0.6608856447553086;0.8690468500000001;0.9083333333333333;0.4701382343192213;0.6608856447553086;0.8690468500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.962;348;;12s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;AgentW@92;AgentBuyogMain@93;Atlas3@94;Group1@95;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
