sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.028;243;;12s;Yes;No;4;0.39908;0.89154;0.00000;0.49808;2.87610;Group1@0;Atlas3@1;AgentBuyogMain@2;AgentW@3;0.7283333333333334;0.3990824259572302;0.8915385873292463;0.857142025;0.7283333333333334;0.3990824259572302;0.8915385873292463;0.857142025;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.768;254;;12s;Yes;No;4;0.39105;0.92850;0.00000;0.53390;2.85086;Atlas3@4;Group1@5;AgentBuyogMain@6;AgentW@7;0.6741666666666667;0.3910504988106548;0.9284997539080165;0.8571420250000001;0.6741666666666667;0.3910504988106548;0.9284997539080165;0.8571420250000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.782;220;;12s;Yes;No;4;0.61329;0.87833;0.00000;0.15965;2.93228;AgentBuyogMain@8;Group1@9;Atlas3@10;AgentW@11;0.8783333333333334;0.7382820437475793;0.6132873899901766;0.7023803500000001;0.8783333333333334;0.7382820437475793;0.6132873899901766;0.7023803500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.474;386;;12s;Yes;No;4;0.46466;0.96428;0.00000;0.44422;2.93902;AgentW@12;Group1@13;Atlas3@14;AgentBuyogMain@15;0.7216666666666667;0.46465791148211794;0.7884131566529866;0.9642848500000001;0.7216666666666667;0.46465791148211794;0.7884131566529866;0.9642848500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.778;229;;12s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Group1@16;AgentBuyogMain@17;Atlas3@18;AgentW@19;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.863;271;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;Atlas3@20;AgentBuyogMain@21;Group1@22;AgentW@23;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.946;271;;12s;Yes;No;4;0.47817;0.96250;0.00000;0.40306;2.93364;AgentBuyogMain@24;Atlas3@25;Group1@26;AgentW@27;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.876;384;;12s;Yes;No;4;0.47269;0.96428;0.00000;0.44913;2.97044;AgentW@28;Atlas3@29;Group1@30;AgentBuyogMain@31;0.7091666666666666;0.4726898386286933;0.8242987549097534;0.9642848500000001;0.7091666666666666;0.4726898386286933;0.8242987549097534;0.9642848500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.912;402;;12s;Yes;No;4;0.66876;0.89286;0.00000;0.23337;3.05557;Group1@32;AgentW@33;Atlas3@34;AgentBuyogMain@35;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.516;353;;12s;Yes;No;4;0.38835;0.92203;0.00000;0.56187;2.85371;Atlas3@36;AgentW@37;Group1@38;AgentBuyogMain@39;0.6266666666666666;0.38834540608066737;0.9220335516258915;0.9166658000000001;0.6266666666666666;0.38834540608066737;0.9220335516258915;0.9166658000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.321;383;;12s;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;AgentBuyogMain@40;AgentW@41;Group1@42;Atlas3@43;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.515;377;;12s;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;AgentW@44;AgentBuyogMain@45;Group1@46;Atlas3@47;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.670;368;;12s;Yes;No;4;0.61944;0.88095;0.00000;0.25220;3.05546;Group1@48;Atlas3@49;AgentW@50;AgentBuyogMain@51;0.8024999999999999;0.6194362587094071;0.7525759478261815;0.8809516000000001;0.8024999999999999;0.6194362587094071;0.7525759478261815;0.8809516000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.995;399;;12s;Yes;No;4;0.46466;0.96428;0.00000;0.44422;2.93902;Atlas3@52;Group1@53;AgentW@54;AgentBuyogMain@55;0.7216666666666667;0.46465791148211794;0.7884131566529866;0.9642848500000001;0.7216666666666667;0.46465791148211794;0.7884131566529866;0.9642848500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.934;390;;12s;Yes;No;4;0.69241;0.85649;0.00000;0.04287;3.13533;AgentBuyogMain@56;Group1@57;AgentW@58;Atlas3@59;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.7380946000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.609;388;;12s;Yes;No;4;0.43241;1.00000;0.00000;0.61429;2.64610;AgentW@60;Group1@61;AgentBuyogMain@62;Atlas3@63;0.48749999999999993;0.43241457513409964;0.9999999999999999;0.7261898;0.48749999999999993;0.43241457513409964;0.9999999999999999;0.7261898;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.290;375;;12s;Yes;No;4;0.50000;1.00000;0.00000;0.38222;2.74396;Group1@64;AgentBuyogMain@65;AgentW@66;Atlas3@67;0.6583333333333333;1.0;0.5856226065195247;0.49999960000000004;0.6583333333333333;1.0;0.5856226065195247;0.49999960000000004;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.125;362;;12s;Yes;No;4;0.67857;0.91209;0.00000;0.13753;3.09242;Atlas3@68;AgentBuyogMain@69;AgentW@70;Group1@71;0.7725;0.9120887338395958;0.7292599480062285;0.6785708500000001;0.7725;0.9120887338395958;0.7292599480062285;0.6785708500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.417;344;;12s;Yes;No;4;0.49465;0.97500;0.00000;0.38807;2.91530;AgentBuyogMain@72;Atlas3@73;AgentW@74;Group1@75;0.975;0.49464690002105177;0.6123211348649507;0.8333326000000001;0.975;0.49464690002105177;0.6123211348649507;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
