sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Profile 1;Profile 2;Profile 3
11.964;399;;12s;Yes;No;3;0.48917;0.92857;0.00000;0.34198;2.23043;Group1@0;Atlas3@1;AgentBuyogMain@2;0.4891665771839484;0.8126954115981656;0.9285706;0.4891665771839484;0.8126954115981656;0.9285706;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.825;383;;12s;Yes;No;3;0.47269;0.96428;0.00000;0.37624;2.26127;Atlas3@3;Group1@4;AgentBuyogMain@5;0.4726898386286933;0.8242987549097534;0.9642848500000001;0.4726898386286933;0.8242987549097534;0.9642848500000001;party2_utility.xml;party3_utility.xml;party4_utility.xml
10.929;370;;12s;Yes;No;3;0.58333;0.87605;0.00000;0.20349;2.20548;AgentBuyogMain@6;Group1@7;Atlas3@8;0.8760514919327387;0.7460922880531652;0.5833328500000001;0.8760514919327387;0.7460922880531652;0.5833328500000001;party2_utility.xml;party3_utility.xml;party4_utility.xml
8.924;6146;;12s;Yes;No;3;0.60367;0.95256;0.00000;0.23020;2.16337;AgentW@9;Group1@10;Atlas3@11;0.6036696609166442;0.9525594478616071;0.6071423;0.6036696609166442;0.9525594478616071;0.6071423;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.996;389;;12s;Yes;No;3;0.46845;0.98317;0.00000;0.34267;2.27305;Group1@12;AgentBuyogMain@13;Atlas3@14;0.46845181704095673;0.9831676599530632;0.8214277999999999;0.46845181704095673;0.9831676599530632;0.8214277999999999;party2_utility.xml;party3_utility.xml;party4_utility.xml
8.752;308;;12s;Yes;No;3;0.37187;0.95238;0.00000;0.46251;2.25789;Atlas3@15;AgentBuyogMain@16;Group1@17;0.3718686675254122;0.9336368949374793;0.95238005;0.3718686675254122;0.9336368949374793;0.95238005;party2_utility.xml;party3_utility.xml;party4_utility.xml
