sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
11.984;5486;;12s;Yes;No;4;0.49720;0.92857;0.00000;0.38758;2.97734;Atlas3@96;Atlas3@97;Atlas3@98;Atlas3@99;0.7758333333333333;0.4971985043305238;0.7757342450193954;0.9285706;0.7758333333333333;0.4971985043305238;0.7757342450193954;0.9285706;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.431;4827;;12s;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;AgentH@100;Atlas3@101;Atlas3@102;Atlas3@103;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.730;399;;12s;Yes;No;4;0.67525;0.86083;0.04604;0.16945;2.97075;AgentBuyogMain@104;Atlas3@105;Atlas3@106;Atlas3@107;0.8608333333333333;0.6752468644733298;0.6846725324165105;0.74999935;0.8608333333333333;0.6752468644733298;0.6846725324165105;0.74999935;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.917;4860;;12s;Yes;No;4;0.69167;0.76510;0.00000;0.17747;2.97598;Group1@108;Atlas3@109;Atlas3@110;Atlas3@111;0.6916666666666667;0.7573103866123065;0.7650971568330336;0.7619041;0.6916666666666667;0.7573103866123065;0.7650971568330336;0.7619041;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.879;4856;;12s;Yes;No;4;0.56763;0.91048;0.00000;0.36586;2.98323;Atlas3@116;AgentH@117;Atlas3@118;Atlas3@119;0.7075;0.5676324190097871;0.9104785977442654;0.7976183000000001;0.7075;0.5676324190097871;0.9104785977442654;0.7976183000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
5.645;2558;;12s;Yes;No;4;0.47817;0.96250;0.00000;0.40306;2.93364;AgentH@128;AgentH@129;Atlas3@130;Atlas3@131;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;0.9625;0.4781701614657966;0.6239244781765384;0.86904685;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.820;393;;12s;Yes;No;4;0.59964;0.92917;0.00000;0.24363;3.01187;AgentBuyogMain@132;AgentH@133;Atlas3@134;Atlas3@135;0.9291666666666667;0.6497308213786102;0.5996422232313594;0.8333326000000001;0.9291666666666667;0.6497308213786102;0.5996422232313594;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.986;3842;;12s;Yes;No;4;0.61944;0.88095;0.00000;0.25220;3.05546;Group1@140;AgentH@141;Atlas3@142;Atlas3@143;0.8024999999999999;0.6194362587094071;0.7525759478261815;0.8809516000000001;0.8024999999999999;0.6194362587094071;0.7525759478261815;0.8809516000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
11.994;404;;12s;Yes;No;4;0.65618;0.92412;0.00000;0.35472;2.90364;Atlas3@148;AgentBuyogMain@149;Atlas3@150;Atlas3@151;0.6566666666666666;0.6561836413787563;0.9241237645030826;0.6666660500000001;0.6566666666666666;0.6561836413787563;0.9241237645030826;0.6666660500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
