oppo_id,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,new_0,new_1,new_2,new_3,new_4,new_5
0,null,0.16438500421229993,0.16483604007102043,0.16528927126726084,0.17927558607517527,0.1635071978345331,0.16395397618436950,null,0.1729053456945281,0.17124495038333398,0.15608054587137699,0.17255796603990162,0.15781715738453303,0.17207964701608210,null,0.16382935177042837,0.17977564205593083,0.1487220387653481,0.17925299444238563,0.1487123300881351,0.17970764287777210,null,0.1542946114536868,0.17023538205376898,0.15521219882816953,0.18433666140803803,0.1544478139737008,0.18388601785122020,null,0.1580557253829966,0.15608546088019692,0.15961742235776102,0.17088537259046094,0.16056254119109914,0.187867733751729470,null,0.17168551478809913,0.15359835532521682,0.1570529318685926,0.16808738558410413,0.1715915026985132,0.18178456655134260,null,0.1749433880030137,0.14305173011071104,0.14697628628235698,0.15810627932704138,0.17811098449784626,0.20160298781607120,null,0.1768642002117773,0.13115657869114164,0.16313826012444432,0.15704554107247826,0.1620769245711836,0.201139824966480220,null,0.17437332478445355,0.14659047984229834,0.1611658961269519,0.15566153583568507,0.1593148508057439,0.194393445437048670,null,0.179823694863818,0.13904567577899563,0.169275908116808,0.16258048065926145,0.1670153050197728,0.18225893556134410,null,0.17216314076634973,0.13379179890664092,0.16368050898615027,0.1874175667185881,0.17411064510680888,0.17356576120743050,null,0.17991232985648328,0.12741564176687148,0.1558352836542587,0.18129219999612467,0.1844937615390106,0.181275329493212730,null,0.18740750305717863,0.1212078004411555,0.14833735232780262,0.17261885109655323,0.19170270118273652,0.175440159687710840,null,0.18371519127779934,0.11873407315669589,0.14483942624123675,0.19751519894999003,0.1860492661679005,0.16977194475923490,null,0.17844321479635508,0.11944140675202132,0.15582015490666898,0.18899329730009198,0.17934783916194422,0.166368994652480780,null,0.16928066299758698,0.11524169812385533,0.16545864123567267,0.18371965646132002,0.18693664175193594,0.187185916387309280,null,0.16294063222311847,0.126571083280632,0.1604427471385293,0.1904555751690721,0.1790843015145649,0.181123252314331740,null,0.15517215038237017,0.12052396964827268,0.1527525969964901,0.18423789575594599,0.20232153676463938,0.188241701358011440,null,0.1454168299847205,0.12710584149904966,0.15607373184450732,0.18536806786926202,0.18958609081359293,0.191923447433893170,null,0.14069493505132147,0.12516977349210234,0.15354867610537,0.2115854300543078,0.183476048326124,0.185719348145436030,null,0.13839749120504294,0.12312154871733635,0.15102946310786347,0.21141032603889817,0.18340758166425716,0.19892802225056050,null,0.16160962434866907,0.11575267713725888,0.14241023266404185,0.20007602307216593,0.17401200466709094,0.205369265406856350,null,0.16080517261657326,0.11481240303591495,0.14049422793730232,0.19608283562177667,0.169543238039547,0.218262122748885760,null,0.18289479709485248,0.10788218673553587,0.132412498916672,0.18549248640058041,0.17659917288837026,0.207766765509520030,null,0.1769318197707161,0.10460425534762706,0.14411241935873026,0.19552061040413404,0.17092594929488042,0.214050797090994780,null,0.17120640639935442,0.10121502214918854,0.1556263714428901,0.18920892474098558,0.17893038967891386,0.20713267557343670,null,0.17195404238751608,0.10706836125427396,0.15511186264988128,0.18658913281440528,0.17899600676993377,0.203559968140493040,null,0.16236620601404592,0.13226376510939825,0.14699055742480716,0.1752273407481171,0.1693178414308079,0.209544650912978220,null,0.17049913069508504,0.12816857219701647,0.15617358605702764,0.16682526343119236,0.16117380471567644,0.215235531920093150,null,0.16197569672317527,0.1372235892546179,0.15015133209988904,0.17571549843824374,0.15409962667974114,0.22083425680433290,null,0.15758500989605548,0.13415870700809027,0.1610621509362451,0.17075737440575744,0.16405962501459478,0.21375665554997560,null,0.1682822813146401,0.12904277514820145,0.15725989502779425,0.16626070861270573,0.1619510802906502,0.21024908709152780,null,0.18170908081206555,0.14110348612879814,0.15219321990838805,0.1608890298731242,0.15670504685061526,0.20341531860668550,null,0.17823798325598067,0.14044278564991242,0.1510547843865265,0.1592353013943597,0.1546892852639907,0.216339860049230,null,0.16752114051398503,0.13231689883455128,0.15820377489190263,0.1645035997217984,0.1598409732228731,0.218321143537349130,null,0.183847856592788,0.13671940054208362,0.15909388356517737,0.15232737487163617,0.162085884406429,0.201186978842247870,null,0.17729301531035385,0.13163631564967337,0.17133263594075968,0.1483808215077928,0.1734347718691881,0.207601253422635440,null,0.18213915517976595,0.12318481980166629,0.16045407279592913,0.1388349819715278,0.1650249146333437,0.229375592751694030,null,0.18035178334720886,0.1271031280697265,0.14576728509582765,0.15489185341176726,0.1624560647606913,0.235907489598548570,null,0.17404482703532995,0.12234209111193717,0.13996859228669814,0.16458067656345574,0.17119336150420447,0.228290579886299970,null,0.17687466454651243,0.12713942836632985,0.12760310559139595,0.153092881022923,0.17501507318036774,0.229340799649647040,null,0.1733912691970017,0.14289800071714082,0.1269252692014536,0.1516883470109121,0.18622619904075885,0.221920547623834790,null,0.17921168030505313,0.14877434103815668,0.1185653628807982,0.1559242651220627,0.17613897265299902,0.21130309011658780,null,0.18857898313009094,0.14475653386212434,0.11490147826821803,0.15283407459426748,0.17158529583365165,0.220423500494711850,null,0.20262156786145163,0.14722963550968896,0.12040962189137808,0.14014089280581787,0.17108712847596402,0.215043789681291310,null,0.19534965979774493,0.15760322998292728,0.12989872901190672,0.13202957873658822,0.1634556806249099,0.22049627092697530,null,0.19157667703041156,0.15412428384314386,0.12895228993149152,0.14705144513473764,0.16139009163657644,0.216905212423638970,null,0.18596068589352727,0.1516598929630709,0.14297094521224918,0.14495025747990942,0.1725182290216824,0.193694012221033580,null,0.17873027435830421,0.14753155633521933,0.15445869302842025,0.16905068018134806,0.16535380041537648,0.184423669904748870,null,0.1651791196795555,0.1655441932751,0.14354663535226767,0.16005609647595323,0.17020509333622896,0.201101695397611470,null,0.17284995921516805,0.15942627812670934,0.15161128657293185,0.15082455995770247,0.16257814367340864,0.207473876349790250,null,0.18003038837647145,0.15096668498667978,0.14561300992315787,0.16051195584690592,0.16898879157994615,0.197518296149646250,null,0.17661742715116746,0.14770583801084572,0.1421023965106459,0.15624780112521344,0.16678890934633617,0.210537627855791280,null,0.17422144682018356,0.14608483361937033,0.14089304818921358,0.16895459466744273,0.1635085036597826,0.207108188529742830,null,0.18476393134146346,0.1413725417100471,0.13633806101204474,0.16619641791672524,0.17444358400850743,0.200400474405542960,null,0.17971489115617523,0.1400698245472315,0.14945097121385997,0.14723003709741236,0.17159522059636936,0.209204395411055540,null,0.18316466574956045,0.13201021979250296,0.1559029324084024,0.13732783681507096,0.19045893862144417,0.19600377252277260,null,0.17856358493220992,0.1278718630859882,0.16835990217844304,0.13330040528632367,0.20218061399747073,0.189723630519564420,null,0.17566064625399097,0.12579271323907007,0.1656199857076979,0.13112977332946069,0.21515608571249825,0.186640795757282120,null,0.16545410892476545,0.1484905742113059,0.15500409975389096,0.12325407377457627,0.21634454671902498,0.190333156455166740,null,0.15706298524374074,0.17250412280412702,0.14641441278562975,0.13192184138978452,0.20660237744914342,0.18119108920558340,null,0.1474648298317379,0.1939834770111905,0.13828887775124205,0.124887706198796,0.21174405868911733,0.185737192425637330,null,0.14234661573744253,0.18969143879359396,0.1489248067931662,0.13553442225395385,0.20230565450195467,0.17973043145245620,null,0.14537977263007282,0.2021686253516218,0.13724821523449618,0.1254341436563162,0.1882471172768319,0.196674526271668340,null,0.1559994531035209,0.19649726275632493,0.13301375615788258,0.12106701594732704,0.19368259471288007,0.202995866275896550,null,0.15571652825960572,0.17736904222909416,0.1341685849646162,0.1367068546630019,0.18947611524120814,0.199251668578912660,null,0.17089139514965457,0.17442261927804006,0.13331513588688196,0.1372179806175485,0.18817069496199387,0.195982174105881040,null,0.17108289072993016,0.18859772006219228,0.12086901970653673,0.15384026327519415,0.18486381216899694,0.17780341162635210,null,0.16238615386538438,0.1972653426125669,0.11614515093148037,0.1658827116420357,0.19276093621374984,0.169287640363998040,null,0.16146702430094612,0.17806701586011073,0.13391642418104585,0.16377577970774204,0.18972731847976967,0.168639025429133230,null,0.1576243868298278,0.17228114411242795,0.1469049789101129,0.15873360999114647,0.20121537225520944,0.16324050790127540,null,0.15544875039132353,0.17037230750612684,0.15944845802832,0.15520439774026631,0.19742337255023812,0.16057620929538480,null,0.15251093630963544,0.18305032654392192,0.15820164807726753,0.15359473145310648,0.19469432902055162,0.157948028595517040,null,0.1435447220818912,0.18899818135857774,0.1506200068007572,0.16292891819697858,0.20041547545401273,0.163985957941855780,null,0.13708234375357153,0.18093799875628122,0.15796690101215838,0.15422722148972773,0.20619024159441976,0.172028370349289330,null,0.15745754000136875,0.1659847601064825,0.1603934523384014,0.1561032289536043,0.19063615697356495,0.161091032999632320,null,0.15450482470504123,0.17595964358311952,0.15652534167694845,0.15193683703084962,0.18491623650374403,0.171836415192585330,null,0.15157950316196928,0.1913383150927104,0.15529557006773304,0.1503626926279645,0.18240005613779295,0.169023862911829780,null,0.14239312284561573,0.19587452731928215,0.14673764179304888,0.15811033201206787,0.1866751012723462,0.173921342350914940,null,0.13814535686163112,0.1905618137271925,0.14314937183606233,0.16808885279135982,0.1962219079788189,0.16836620580474720,null,0.13124896462034846,0.18048707612404363,0.13517706571892146,0.17680282209726114,0.21938083030618835,0.160340397953733370,null,0.13096481527564616,0.1795948071883767,0.13414128269893097,0.17502446965806745,0.21993422722524533,0.160340397953733370,null,0.15484865204449286,0.16999562891073658,0.1274900142262934,0.16727997704275127,0.2115616859524007,0.1686225838996240,null,0.16816765246498322,0.16635929652786957,0.12458408268493185,0.16289290412402715,0.21828651714279357,0.16316200066259840,null,0.17393490252161942,0.17009080405688956,0.11538769988410623,0.16721856288222833,0.20728771853308708,0.155299406733748840,null,0.163873831178306,0.17676074532406694,0.12372801563691556,0.17045963310610676,0.22112134897166563,0.143263688433235950,null,0.16397227783365365,0.17519828849976724,0.11307321274322252,0.15794175889886178,0.22257599355696497,0.163066380877043170,null,0.1740286495831123,0.17042031837461555,0.10959553417395541,0.15223939608020334,0.21308311825491555,0.17374073062031310,null,0.19764263744532135,0.16227854483156465,0.10434949676236266,0.14493068861582406,0.20281891009190098,0.181123138426870220,null,0.20792963041452323,0.15802440824785327,0.1159928374645464,0.1393852900363897,0.1957346521741209,0.175267711284211840,null,0.20102727296422426,0.16639516926703382,0.14206841880361767,0.13277127850325462,0.18638461341530582,0.16685209863264720,null,0.19130894423686967,0.19022822070889123,0.13763308472543187,0.12864999012128184,0.19348260856756133,0.158858118321450470,null,0.18453312864459837,0.2020919511460328,0.13430955737854391,0.12527098267730538,0.20393850333426472,0.153723088609068330,null,0.17291033241008835,0.20494691661835676,0.14157109073985064,0.1315418854382749,0.1910949211367931,0.159558480388207970,null,0.19097995314687488,0.20454688634858445,0.1460579899374844,0.1232506698113847,0.1789958957771826,0.149421605755427840,null,0.19802913565305844,0.19584127334804946,0.15635261551812535,0.13286079717235708,0.1833137981672398,0.13998580498381860,null,0.21414546046023486,0.18056337678782364,0.17314337566741053,0.12233618337335282,0.17170941529981026,0.13108452865325570,null,0.20915210540319001,0.17536666173618665,0.16996293876627883,0.1356137991907747,0.18299437278852604,0.126910122115043770,null,0.20037098773112635,0.18504816620578957,0.17813163298377674,0.12999075811358202,0.18954531575034772,0.120847971421761170,null,0.1907362108323899,0.19217430266631763,0.17236841897803723,0.1259376146638361,0.19938656431016186,0.131066697822843080,null,0.19189743373515555,0.19274208962399536,0.15886881825232185,0.11587670527778832,0.1866793407639079,0.154228872446269320,null,0.18627222050579448,0.1876182892186983,0.16845666086344604,0.1116854732168872,0.19316112007465316,0.162736256521922420,null,0.19175736096693996,0.19152272409510557,0.15887212977309617,0.10455031687965867,0.19832250718757763,0.154974961097622040,null,0.19326438139594915,0.1943411495076802,0.14912208987539963,0.11287019019323503,0.20036662585620682,0.158863280107140820,null,0.20210445981082106,0.18585766033277415,0.141775569644088,0.10868734388766452,0.19183366166133234,0.169741304663320,null,0.2083216484301792,0.19293814547113183,0.13502603881355368,0.10350500376740907,0.19856176737217549,0.161647396145550760,null,0.2022218897198092,0.18786563704799072,0.13185400648521048,0.117524285444576,0.20789644947614003,0.156436516038476360,null,0.18702263592532795,0.20274423398650634,0.12054412237615195,0.1076006505197664,0.2223339274474621,0.159527223760914940,null,0.19090093466060815,0.19293404049041277,0.11493865074989226,0.10264369864239745,0.2432726126308135,0.165462249438788540,null,0.1756431087818358,0.19225017197249467,0.10509870716269014,0.10895023480372507,0.2530963727091922,0.167987325588223630,null,0.16546092267414608,0.1950896034804378,0.11225772766677326,0.11603663810833409,0.25184390526124006,0.157405126421467870,null,0.17543612344131948,0.18971022201620102,0.11053554119503173,0.1137676587255693,0.248914475273258,0.15482216006018520,null,0.17022448160484266,0.19766639190063712,0.10615050628437325,0.1253330211446355,0.2524944081432808,0.14741168265039190,null,0.17751256414899144,0.1900876005825781,0.1163662909164027,0.13386841684841988,0.24093179352620236,0.140328029567557440,null,0.17989952828541442,0.17527184811913873,0.12434538939573003,0.125442350401858,0.24119367880624804,0.147022929781821960,null,0.1899575999942437,0.16959433936438473,0.13654194691117563,0.12158846402274122,0.23315922679246456,0.156176021215821080,null,0.18329888262244942,0.1792232550898728,0.14721029773254243,0.11640215977889785,0.222724138611676,0.151141266164561560,null,0.18082753181856107,0.17732281813873674,0.14605433441045051,0.11579915954038943,0.23481966062775703,0.148687247921644950,null,0.1694484700309709,0.17964978267517367,0.1498217290005251,0.12198937131579232,0.23569143334960876,0.139349724888048060,null,0.18369330268373496,0.1797223351047385,0.15153359199849067,0.12522171904550145,0.22770630153462756,0.126498322932150740,null,0.17560681306753276,0.18602401411191058,0.14406407123752066,0.12008242525577974,0.23409154448031422,0.13618452642347240,null,0.16816511831197095,0.18207199343055774,0.15535461998272493,0.11696262445919965,0.24129795153327135,0.145526437828054330,null,0.17761883818399915,0.17333177759714963,0.14913310307975464,0.11148298557652571,0.24759178110475658,0.14084151445781430,null,0.18552029317276497,0.16599447012901813,0.15700742072754734,0.10538131535922013,0.23517578108517642,0.149807156419150180,null,0.17662531183374872,0.17391960661652775,0.1657256406563732,0.10034311570692946,0.22388724310622585,0.158360150620594890,null,0.18940202981373297,0.17022855708371917,0.17865124189924014,0.1048101831767961,0.202143138192441,0.143582264320426530,null,0.18755271391612316,0.16994571084254703,0.17966623223554293,0.10513812403094087,0.2002288572164031,0.157468361758442980,null,0.1820201605050781,0.16539567475406558,0.17534473867467765,0.11724879572860768,0.20925545224022196,0.15239186853243680,null,0.18165278130093052,0.15083508859466413,0.16030940658402618,0.12443126546135112,0.21081820827568232,0.171806974492221630,null,0.19874410357668307,0.1390608662157914,0.16316690314145468,0.11471020985218923,0.22266086684058672,0.158361288334867960,null,0.2055797073739683,0.1468834227593661,0.16749215113942265,0.12063051782478937,0.20818024513296826,0.148360463711415760,null,0.19571842022480773,0.15563257024081156,0.1621315027339734,0.13273662045559267,0.2141685096663885,0.141343288060853830,null,0.1991668371091445,0.14829153070396112,0.15440190916893815,0.14230382718733303,0.2196706587495204,0.148252922866983470,null,0.19741935566701035,0.1457863250015765,0.15063034179007806,0.14013214916091804,0.21777890551343349,0.148252922866983470,null,0.2017831015767449,0.1381571094982508,0.1570396590965642,0.14758177227225527,0.2062554067928288,0.154863530099228540,null,0.21365226614382016,0.13434249131205805,0.15452410820955464,0.1444853709115091,0.20067336293682506,0.1523224004862330,null,0.21646078728983212,0.12660856306104853,0.16169106723660023,0.15273977362307403,0.20380187522430634,0.142705432961961980,null,0.20609079532058988,0.12052894660917109,0.1697786784912976,0.14542150050380964,0.22608081661575677,0.135898041881160610,null,0.2027326932924135,0.11856227728216279,0.18051519064979085,0.14063085959464353,0.22239766896277655,0.13368040074691480,null,0.20090305656989033,0.10853471872489112,0.19738229910293836,0.13026917323666412,0.22277767354204345,0.13899060248695950,null,0.19625022915656107,0.12002887176939281,0.1909472640893728,0.14141644147118762,0.21317080815409506,0.134492980607468230,null,0.1873673759984394,0.13088531023558692,0.19913916920815852,0.13617533861583467,0.2185669919254146,0.128055151741217680,null,0.1813206988050596,0.1426769578704162,0.19274600497025082,0.13178481756178406,0.22757827761812793,0.123947861257544240,null,0.1850353866623168,0.1352392379551823,0.21085236061494225,0.12207209331025534,0.22922861844943943,0.116123052752869260,null,0.173808464340009,0.12732759157682405,0.21796851020958866,0.11774939785284375,0.2494525000283555,0.124803762661860330,null,0.17054924703307833,0.12462664375153078,0.21272221765469762,0.11451850544740425,0.25837524328996186,0.122778343849411280,null,0.16732289906356154,0.12196772718968185,0.20760811863012751,0.1276738490919116,0.2546462459979597,0.120781160026757870,null,0.17386683073978842,0.11590471918876252,0.21198660097761496,0.12133706472936151,0.244805064382409,0.130772360145221560,null,0.17638485085291875,0.12107305457022645,0.21250257012161616,0.1267664631404734,0.2375797051084615,0.120588688277531180,null,0.16964938987984635,0.1181480391215415,0.2053182339779423,0.13816714781016165,0.24302910501662445,0.130540101382527090,null,0.16371212200166024,0.12991508440111565,0.19715972557767678,0.13457008574811397,0.2392582819897077,0.142533555335707940,null,0.15128643477936984,0.1357521883142612,0.21171923794117398,0.12326556148014109,0.2356252213641385,0.147395750047161880,null,0.16222111683035845,0.1307454514245645,0.20652177306410524,0.1201052149462266,0.2412553763619471,0.142623088550991180,null,0.17937337564770223,0.13390900271676565,0.18903105143628843,0.12406995900752081,0.23671974396364248,0.131504112194429370,null,0.20115358191749375,0.12757864743748334,0.19430220836994427,0.11834619311939212,0.22670469902968174,0.12516100012136620,null,0.2037125899880633,0.12909525447989975,0.1957768156125199,0.11910591704177041,0.22714842275638047,0.12516100012136620,null,0.20776302438623676,0.12235700143198772,0.18645046158769554,0.1281129291283231,0.24353792605529156,0.117271724331116180,null,0.2112885734985025,0.11516523275817786,0.17614220013277074,0.13699410003660142,0.24741378281733187,0.11170729533069720,null,0.21333060833252143,0.10724869208883082,0.16360034614923938,0.14283459706844331,0.2474429791155073,0.120119412128612930,null,0.2083415323306976,0.10449079621124954,0.17441047876729437,0.14001765519926718,0.2564640385599688,0.116275498931522540,null,0.2278393045209618,0.09821166738276223,0.1646477970311573,0.13242020938083873,0.25949846224807466,0.110686432598063380,null,0.22032670722749115,0.09531634418462831,0.1729720042472922,0.14169301437249002,0.24707614336049127,0.12111713264831805
